,Date,OPEN,HIGH,LOW,VOLUME,CLOSE,rt3,rt5
54,2013-11-11,37.2207409484,37.2496305982,36.9414640615,3523200,37.15333,0.019180891726259836,0.0184033032839857
55,2013-11-12,37.076286884,37.201480504,36.7873817154,4327400,37.013692,0.030571065431678694,0.012228366735207167
56,2013-11-13,36.8547930507,37.5048308905,36.816271269699996,4802200,37.48557,0.00937704828818125,-0.0001284761042717307
57,2013-11-14,37.6685467318,37.9478202576,37.5048313276,4764200,37.865964,-0.010554465218421369,-0.006993959007619505
58,2013-11-15,37.7455855555,38.1741296501,37.6781746064,5774000,38.14524,-0.01741989301941746,-0.0044180348583466094
59,2013-11-18,38.231912379899995,38.231912379899995,37.7166964452,5693200,37.837074,-0.00623576231079599,0.006999193436574902
60,2013-11-19,37.7552180191,37.8611468962,37.3411187512,6443200,37.466309,0.013623012611143551,0.023004774769780377
61,2013-11-20,37.5577975621,37.8467027341,37.4277912458,5893000,37.480754,0.01657247877137164,0.019141904135653358
62,2013-11-21,37.4711251672,37.6637297359,37.2737079038,4669400,37.601131,0.019336705590052485,0.013446084906328905
63,2013-11-22,37.7792918811,38.0296791249,37.5481688985,7035600,37.976713000000004,0.005832363638211655,0.002789314599185984
64,2013-11-25,38.0681977655,38.3330298361,37.9815254427,4583400,38.101903,0.00012639788621576604,0.0
65,2013-11-26,38.4100692569,38.4582231685,38.1163513898,7360400,38.328213,-0.00640705581551632,-0.009798969756299358
66,2013-11-27,38.3715506805,38.438962111799995,38.0826416573,3734200,38.198207000000004,-0.002521165456797579,-0.004790172481132519
67,2013-11-29,38.3185849451,38.4052567862,38.0778298308,3475200,38.106719,-0.0040434601572494335,0.009097818156425389
68,2013-12-02,38.2656182942,38.5882291838,38.0007862243,6467800,38.082642,-0.00177012403708755,0.008724263405884452
69,2013-12-03,37.986341508,38.2752471641,37.84670306,5129200,38.101903,0.009225365987625302,0.0011373972580844866
70,2013-12-04,37.9911577811,38.1259796813,37.682991236599996,4833200,37.952636,0.012179628313564304,-0.02512057397014534
71,2013-12-05,38.0344918906,38.2030195071,37.8611477273,5493400,38.015231,0.0034199187162640456,-0.03142690360082258
72,2013-12-06,38.3378455092,38.4678513437,38.1645013469,3894000,38.453407,-0.03781623303235527,-0.040328390147588246
73,2013-12-09,38.4871120148,38.646011350900004,38.3619183941,4299200,38.414885,-0.041503573419522155,-0.038863086535336384
74,2013-12-10,38.2078348839,38.3571059407,38.092273876,5393800,38.14524,-0.032575414389842704,-0.02801686396520255
75,2013-12-11,38.0007862374,38.048936778699996,36.9462812455,13311600,36.999244,-0.0020886913256928895,0.025457006635054704
76,2013-12-12,37.153810606,37.153810606,36.429282299200004,10826000,36.82053,0.006952642995633149,0.0266299262938368
77,2013-12-13,36.8784901242,37.0910198781,36.825358048000005,7562200,36.902643,0.028141371879515722,0.012303590287557578
78,2013-12-16,37.1489838387,37.2407545274,36.8446795305,9731000,36.921964,0.02380951349175255,0.008765026692512706
79,2013-12-17,37.1634733979,37.313208283899996,36.902643204099995,13980600,37.07653,0.0075559390266565956,0.011724883639326458
80,2013-12-18,37.1924532963,37.9556240832,37.1683009035,10814400,37.941134000000005,-0.01833229338901703,-0.004583073347254398
81,2013-12-19,37.9507928847,38.0377362819,37.5595485633,10294600,37.801058000000005,-0.007666716629995115,-0.0012777684688085223
82,2013-12-20,37.4049827858,37.530565278699996,37.0185662353,20442600,37.356678,0.010990511522464478,0.018101904029046618
83,2013-12-23,37.2359232074,37.4049827121,37.0427185552,9376800,37.245585999999996,0.01361694242104304,0.0198417605780186
84,2013-12-24,37.2987182446,37.5788701599,37.2938870898,2782600,37.511247999999995,0.01390668207040205,0.0074683732196807765
85,2013-12-26,37.549886573,37.8976606479,37.5305653349,4609800,37.767247,0.0057551719350896775,-0.0020463498438209244
86,2013-12-27,38.0377362026,38.163322075500005,37.6899621315,4640800,37.752757,0.0010234749213149205,-0.009339847683177258
87,2013-12-30,37.636829525100005,38.105358313800004,37.636829525100005,4289000,38.032905,-0.00901700777261159,-0.015875016646769338
88,2013-12-31,38.047395488,38.1343388858,37.8445280427,4106200,37.984604,-0.015386549771586374,-0.019710117288572963
89,2014-01-02,37.7479262331,38.076379069699996,37.641661114099996,5318600,37.791396,-0.009585885633862166,-0.014698398545531349
90,2014-01-03,37.7479257135,37.9797723564,37.656150679,5597000,37.689962,-0.012046682350064498,-0.014225299563846836
91,2014-01-06,37.902492119899996,37.9652831254,37.3904935544,6045800,37.400152,-0.004391131886308881,-0.02905851826484537
92,2014-01-07,37.5353966365,37.6754725945,37.3904933878,6769000,37.429132,-0.007355794411689943,-0.02993935312205477
93,2014-01-08,37.4339626701,37.6513197139,37.1586419124,6897800,37.235923,-0.02477618186072611,-0.021533211356141183
94,2014-01-09,37.3953201942,37.4146414321,37.07652967,6263200,37.235923,-0.02490592216553883,-0.02983519436324962
95,2014-01-10,37.1924534761,37.3615091168,37.0475463642,5108000,37.153811,-0.01937074503608786,-0.04589181981896821
96,2014-01-13,37.110341109299995,37.1538108759,36.2264156026,8262400,36.313359000000005,-0.005187539935372067,-0.019021016480464017
97,2014-01-14,36.2747166786,36.390640243,36.0573601162,7808400,36.308528,-0.023679643526171152,-0.022216295852038014
98,2014-01-15,36.347170601900004,36.5790211126,36.2940380422,5852400,36.434114,-0.022272313250158958,-0.035794749942320535
99,2014-01-16,36.3375112702,36.409961203,35.9124522468,4848000,36.124982,-0.017248313092585246,-0.041984214691096686
100,2014-01-17,36.0332073598,36.1008300028,35.4439238452,9851800,35.448755,-0.008993009768608161,-0.020302461962345263
101,2014-01-21,35.8110188781,36.0332070774,35.458417514699995,13147000,35.622642,-0.02847455840024442,-0.01410170531427727
102,2014-01-22,35.7240751975,35.7723766016,35.501886999999996,7424000,35.501886999999996,-0.021768673873588593,-0.023537453093690364
103,2014-01-23,35.2652088011,35.3473210433,34.7870177029,9505200,35.129964,-0.00027503586397067546,0.0166368801288836
104,2014-01-24,34.9174345938,35.0961530247,34.6034713622,9212000,34.608303,0.0016747426188450023,0.01674803297925365
105,2014-01-27,34.7338891548,34.9029447946,34.6421141197,11411600,34.729058,0.028372753444680113,-0.014186419913836922
106,2014-01-28,34.9174350381,35.3328317546,34.8498128784,9069200,35.120302,0.001925439023844387,-0.030257143005205416
107,2014-01-29,34.927093673899996,35.0526795467,34.5406805084,10488800,34.666263,-0.012400702088944407,-0.016302045594011702
108,2014-01-30,34.9947164528,35.839999493899995,34.9609051311,10438400,35.714417,-0.046388969474148126,-0.032864487190145036
109,2014-01-31,35.2555466424,35.410112682,34.9512462008,8652000,35.187924,-0.030885368514493854,-0.0021962364133788163
110,2014-02-03,35.1444549157,35.1589449992,34.188076077699996,9516000,34.236377000000005,0.008888323668126296,0.02525395721632557
111,2014-02-04,34.2750190457,34.4102638483,33.9755458928,7004200,34.057662,0.030917594989344703,0.04921289077330093
112,2014-02-05,34.0383409946,34.226718358,33.7388678396,7366800,34.101132,0.02932011171945839,0.0497167366760728
113,2014-02-06,34.173585685999996,34.9077729329,34.0528309662,7358600,34.540681,0.034540633405577705,0.04698645055666401
114,2014-02-07,34.7338892434,35.1879240879,34.6566042913,6747200,35.110642999999996,0.019534988294005427,0.03274175297786499
115,2014-02-10,35.1299645479,35.2555470414,34.8353230314,6430400,35.100981,0.030273911717738203,0.034952527395174605
116,2014-02-11,35.09132241,35.8158507261,34.9947162194,8739400,35.733738,0.01473366710194153,0.011354367684679262
117,2014-02-12,35.8931313251,36.134640760500005,35.6661114898,6396200,35.796529,0.014842779868405702,0.019835386833175844
118,2014-02-13,35.6612848817,36.2070947671,35.6178112504,6161400,36.163625,-0.000667881054512799,0.021503928325769257
119,2014-02-14,36.163624673899996,36.3133590763,35.8399991291,6204800,36.260227,0.006793669548731629,0.036898831328331244
120,2014-02-18,36.2940376788,36.4534348732,36.178114598200004,5935600,36.327849,0.016886108505901356,0.03855873767808276
121,2014-02-19,36.0380385199,36.4920772256,36.0380385199,5401400,36.139472,0.040363484004415036,0.04811545116099113
122,2014-02-20,36.2215839359,36.5886792415,36.1587929321,5581600,36.506567,0.03347447049732189,0.035452552961224834
123,2014-02-21,36.414792494299995,37.0282288805,36.4003028941,8728600,36.941285,0.025366036942136783,0.02693993996148212
124,2014-02-24,36.994413411,37.7430941104,36.94611249,11072200,37.598187,0.005389382206115329,-0.002728961372525741
125,2014-02-25,37.5450587926,37.9266408077,37.467774323200004,6844000,37.728605,0.005509771697098232,0.009619147063613826
126,2014-02-26,37.825206924,38.1874710783,37.825206924,7917400,37.878339000000004,-0.010104878146848005,-0.009721149599511357
127,2014-02-27,37.7911294203,37.9800845829,37.539190011,6599200,37.800818,0.0076904155883610265,0.002563489499089677
128,2014-02-28,37.7426798537,38.1351247403,37.6021738894,6875200,37.936481,-0.011238865302240397,0.014814763657177292
129,2014-03-03,37.6118624294,37.7862835116,37.088603543400005,6069200,37.495583,0.010724916585508115,0.020545353302014173
130,2014-03-04,38.0672954635,38.299857714,37.965550599299995,5661200,38.091522,0.010684240970996113,0.002289485833619513
131,2014-03-05,38.0430693479,38.0818299657,37.4810493536,6733200,37.510118,0.02014989662255932,0.02002070481356526
132,2014-03-06,37.6942302736,37.9800843125,37.481048576,5536400,37.89772,0.007415010718323003,0.003963167177339524
133,2014-03-07,38.3240799198,38.803735589,38.314391824699996,8930800,38.498501,-0.006166577758443061,-0.014346818334563085
134,2014-03-10,38.3579958939,38.450052663899996,38.0091542102,5344400,38.265943,-0.005697703568941102,0.0
135,2014-03-11,38.2998574142,38.5760233585,38.0672951655,4906600,38.178732000000004,-0.0060914018831217725,0.010659861621386409
136,2014-03-12,37.8395790976,38.2756315655,37.8056644655,4296800,38.261097,0.00012665606529788133,0.0022793387236126265
137,2014-03-13,38.396756680799996,38.6293189319,37.9510161212,8400400,38.047915,0.014134729853133807,0.009423118191890269
138,2014-03-14,37.9316354347,38.2756311287,37.6990731845,6086000,37.94617,0.010597564918936382,-0.03970890869882265
139,2014-03-17,38.2126478168,38.3434613285,38.0430693268,8577600,38.265943,0.00367172448879668,-0.05216513284410626
140,2014-03-18,38.3628417193,38.798894185500004,38.2998579565,8245400,38.585712,-0.05562533095151909,-0.07521343651764172
141,2014-03-19,38.4452053931,38.740751887399995,38.0624490853,5970400,38.348307,-0.05420088036741743,-0.0749210388870622
142,2014-03-20,38.2514044693,38.406445,37.6796925125,12440600,38.406445,-0.0708968768132537,-0.07505987601820467
143,2014-03-21,37.3550766437,37.456821991300004,36.3376241369,31767000,36.439369,-0.026459212287677104,-0.022204445966119663
144,2014-03-24,36.5701870003,36.7397620979,36.1292890331,9999000,36.269795,-0.020571745718441482,-0.013358277872814175
145,2014-03-25,36.5071988787,36.5847210818,35.654474993600004,10527000,35.683547999999995,-0.0014935454288343593,0.0100474874303421
146,2014-03-26,35.940333108699996,36.0953736398,35.475212,8537600,35.475212,0.00874077933628689,0.018027855619298306
147,2014-03-27,35.5188160144,35.9015723289,35.3734674532,8158600,35.523662,0.014593540497035524,0.009137993712472588
148,2014-03-28,35.6496335511,35.911264935300004,35.5042815978,5987000,35.630253,0.013598023005898793,-0.009518708722051671
149,2014-03-31,35.8531227477,35.945179031900004,35.5866453819,6356600,35.785292999999996,0.001760052656268799,-0.04102355680027533
150,2014-04-01,35.8628114168,36.2310336474,35.8628114168,7399400,36.042078000000004,-0.020836173763344276,-0.019760736326024462
151,2014-04-02,36.1971183127,36.3376242777,36.008163151,7614600,36.114754,-0.049771929776954785,-0.01314734138850835
152,2014-04-03,36.1244429473,36.4248349467,35.7659126865,8255000,35.848277,-0.014461420279697306,-0.020813636315073117
153,2014-04-04,36.0323899318,36.0953736941,35.1360589532,9720200,35.291098999999996,0.009884702088761951,-0.02182862029884645
154,2014-04-07,35.2765643335,35.3395514863,34.205815682,13853800,34.317253,0.022871615044479283,0.021883336641193112
155,2014-04-08,34.9907102923,35.4219167687,34.835670245900005,12659600,35.32986,-0.022901789024921147,-0.008776740128605003
156,2014-04-09,35.4945924406,35.6593210663,35.1409047767,7078400,35.639941,-0.0160413284634788,-0.006253377355478797
157,2014-04-10,35.7416861946,35.9354873441,35.005245121,8376600,35.102144,-0.0023464378700059716,0.021808155080213863
158,2014-04-11,34.8841192421,35.2087343827,34.5062084348,8698000,34.520742999999996,0.02596491043080979,0.037193000162250425
159,2014-04-14,34.738767868400004,35.1069901021,34.544970109699996,7264800,35.068228999999995,0.022796360774306742,0.02721748509170518
160,2014-04-15,35.0682281963,35.3056369133,34.7533050288,7777400,35.019779,0.022412877020154848,0.02517985621782464
161,2014-04-16,35.291099597199995,35.4558321025,35.1263709679,4611200,35.417071,0.01709986125052516,0.003967182944066776
162,2014-04-17,35.5333494049,36.0614581463,35.5091267447,9041600,35.867657,0.0009455593935225057,-0.017965712117744385
163,2014-04-21,35.8095189855,35.8821913262,35.5236610732,6811800,35.804673,-0.0069012220834972875,-0.0301759493795685
164,2014-04-22,35.7126174174,36.1922730991,35.7126174174,5122200,36.022698,-0.022192368822568382,-0.025151253245939576
165,2014-04-23,36.1147541837,36.2697947147,35.8579687887,4719400,35.901571999999994,-0.03279352224465259,-0.015519571120729641
166,2014-04-24,35.8628120824,36.032390573600004,35.4170710315,6784600,35.557577,-0.012399466926557023,-0.006404176527551511
167,2014-04-25,35.4122241617,35.7077706569,35.1312161077,6481200,35.223269,0.003438806318629788,0.003989010787158765
168,2014-04-28,35.5430422588,35.7029282911,34.4480670538,11446800,34.724233,0.017441047581958063,0.022603638214269594
169,2014-04-29,34.748459767,35.2329614302,34.7145451351,6236000,35.116682,0.007036342442603193,-0.0031733351117851946
170,2014-04-30,35.044006390300005,35.3976906676,34.9277230837,6173800,35.344395,0.004660767287146966,-0.01055513894070041
171,2014-05-01,35.2765648175,35.5527302786,35.1699734836,4818200,35.32986,-0.009188120190682736,0.001782854503244685
172,2014-05-02,35.3347058696,35.6254063795,35.2910987824,4048000,35.363775,-0.011097372947316712,0.00630221179724188
173,2014-05-05,35.2087345185,35.5769567476,35.0100907768,4655600,35.509127,-0.003274622887800049,0.018283496521894226
174,2014-05-06,35.3637752601,35.450985559,34.9858644491,4585200,35.005245,0.01660893960319381,0.03238748936052303
175,2014-05-07,35.228115396599996,35.2862570496,34.6564034349,5605400,34.97133,0.033942889790007924,0.019395973787671203
176,2014-05-08,35.0197797808,35.538196076700004,35.0052452154,7965200,35.392848,0.021081349542709966,-0.0015058409540819099
177,2014-05-09,35.3056369479,35.6496326375,35.2184261658,4817000,35.586645000000004,0.0017699898374796824,0.006671294807363616
178,2014-05-12,35.6690142227,36.1728964415,35.5478888058,6636400,36.158358,-0.02264499953233482,-0.0018759148299818708
179,2014-05-13,36.1777381019,36.3376246193,36.1099083538,4530200,36.138977000000004,-0.008714220106452028,-0.0178307205541541
180,2014-05-14,36.0856849771,36.1680497746,35.6108718983,6281200,35.649633,0.012367448495192213,0.008562079727440565
181,2014-05-15,35.5672687489,35.6690136128,35.0633865387,6039800,35.339552000000005,0.004387180686387792,0.026597139658136985
182,2014-05-16,35.349240915799996,35.8288965941,35.286257153,5376800,35.824054,0.003651568859292164,0.025831693978576695
183,2014-05-19,35.8628117333,36.1196005224,35.722309157699996,4682200,36.090528000000006,0.00523558425080378,0.028460209836774695
184,2014-05-20,35.8725038148,35.9015724612,35.4219172656,5921400,35.494593,0.03535346918895509,0.04108645505528133
185,2014-05-21,35.5527306499,35.9790945367,35.4945928727,4671800,35.954868,0.03234065551290583,0.03249025973339705
186,2014-05-22,36.05661272,36.303709536599996,35.853122990900005,4866400,36.279483,0.018563026380502893,0.030352334403442403
187,2014-05-23,36.4006083197,36.9771667496,36.3182440064,7335200,36.74945,0.010166165752140528,0.014662886111220796
188,2014-05-27,37.0353072038,37.2339509428,36.9287163559,6698000,37.117672,0.007084980976177707,-0.010723301827765479
189,2014-05-28,37.078911400100004,37.1176725017,36.7833649042,4730000,36.952940000000005,0.009075407802464457,0.0013152674726285064
190,2014-05-29,37.035565409,37.249420048000005,36.9334993721,3987600,37.123051000000004,-0.010866644554619295,-0.006677064339350729
191,2014-05-30,37.132773192399995,37.3903686769,37.084170573499996,5192400,37.38065,-0.010141797962314854,-0.008841499545888186
192,2014-06-02,37.4195299267,37.4195299267,37.0841709291,3809600,37.288303000000006,-0.011079211623012203,-0.0006517593466241489
193,2014-06-03,37.142492591599996,37.234839951,36.6856258258,6793400,36.719648,0.009000658176243905,0.010059491855695268
194,2014-06-04,36.666184,37.1133320875,36.6564614347,7356800,37.001543,0.007093136629464475,-0.013004052290467963
195,2014-06-05,37.0890292364,37.2008178383,36.6078594588,7326400,36.875178000000005,0.005799321158530844,-0.014498587640715958
196,2014-06-06,37.016127311999995,37.361208876999996,37.011266029299996,6637600,37.050149,-0.01429888986411359,-0.021120292930535717
197,2014-06-09,36.9869622988,37.3806503693,36.9869622988,5028600,37.264,-0.02478155860884496,-0.027650896307428282
198,2014-06-10,37.1036089597,37.3855079449,37.055006825999996,5150200,37.089029,-0.022146441202329507,-0.015987450089351044
199,2014-06-11,36.777968973200004,36.8411554405,36.4037270049,9250000,36.520373,-0.007851946090474049,0.014240079092291974
200,2014-06-12,36.5446754703,36.6661832323,36.248196531,6330600,36.340540000000004,0.004279793310721272,0.011635737938951906
201,2014-06-13,36.3259602968,36.4183071699,35.5483110902,7712200,36.267639,0.021307893794795987,0.006432538936433006
202,2014-06-16,36.359982645500004,36.5981402952,36.1607118549,6531400,36.233616999999995,0.014621007888889714,0.012072352589033677
203,2014-06-17,36.3405405483,36.5300960621,36.0878058577,6122200,36.49607,0.00013321982339456557,-0.0014648152527109981
204,2014-06-18,36.5689753934,37.113331629899996,36.3162407043,9852200,37.040426000000004,-0.009972455500376903,0.0034116508271259307
205,2014-06-19,37.1473540246,37.1570731877,36.5543956436,4977600,36.763389000000004,-0.008725501340477854,0.016129035329142147
206,2014-06-20,36.9821017822,37.0015435108,36.4766328769,11385600,36.500932,0.01824235611298916,0.03435421868132035
207,2014-06-23,36.5009316151,36.748808913699996,36.1607118174,9069200,36.671042,0.018687906386734243,0.027833078754620624
208,2014-06-24,36.6418807886,36.9237797729,36.418306989099996,7617000,36.442609999999995,0.036009577799175414,0.04027735664377503
209,2014-06-25,36.4669093137,37.2008171736,36.4669093137,7172200,37.166795,0.01412322477630907,0.017261671338623517
210,2014-06-26,37.2153975094,37.3806500106,36.7779685922,10522600,37.356347,0.014832151548436935,0.020686926374251704
211,2014-06-27,38.168018917800005,38.4693596352,37.754893,18138400,37.754893,0.0014160548673782124,0.012487123192217687
212,2014-06-30,37.6722682717,37.7791955904,37.4681323111,8535800,37.69171,0.011605337088712545,0.0015473163727514458
213,2014-07-01,37.779195074200004,38.172879253699996,37.779195074200004,7129200,37.910422,0.008333354875342803,0.008846195381312321
214,2014-07-02,37.9395829259,38.1096967102,37.7597533809,5577200,37.808355999999996,-0.0015426484029085108,-0.003727985422058529
215,2014-07-03,37.681987399200004,38.211763196,37.4243914248,4568600,38.129135,0.0030593403181058245,-0.014786435621998807
216,2014-07-07,37.910421845900004,38.3138285889,37.881260955,5464800,38.226343,-0.014621749195312844,-0.008900249757085034
217,2014-07-08,38.0610908746,38.1096968962,37.4584133396,8044400,37.750031,-0.004892446313487884,0.004635016061311417
218,2014-07-09,37.8034952783,38.2846650546,37.7597539411,7028800,38.245785,-0.009404068971260419,-0.022493380643121758
219,2014-07-10,37.555618398600004,37.8180756559,37.3223254348,6357000,37.667407,0.006838697444716771,-0.012516152226777776
220,2014-07-11,37.5604797174,37.711147887399996,37.307745025,5758000,37.565341,-0.004787205312471276,0.002975748310124609
221,2014-07-14,37.886119,38.0027688825,37.7111473355,5503400,37.886119,-0.018216777495736587,-0.014496417540155055
222,2014-07-15,37.6771261882,38.0124885905,37.657687861999996,6506000,37.925003000000004,-0.006535978388716345,-0.012687408356961732
223,2014-07-16,37.8375168838,38.022211116,37.3126028553,7449600,37.385508,-0.0013000224579000632,0.005850288298877751
224,2014-07-17,37.147353380700004,37.4098106354,37.0841708019,7461600,37.195956,0.006664084665548119,0.027048209219303336
225,2014-07-18,37.3514856785,37.7694728727,37.2640000885,6065200,37.677126,-0.0019349140377638977,0.002580026937298826
226,2014-07-21,37.3417672827,37.5702023667,37.2785808148,4209400,37.336906,0.02317101475949841,0.02056755854381708
227,2014-07-22,37.4778551739,37.7354506612,37.4243912717,5036000,37.443833000000005,0.008826580334336982,0.01375906147215195
228,2014-07-23,37.5507600982,37.643103568,37.3417667455,4092200,37.604224,0.013312626794266307,0.0289517741411178
229,2014-07-24,37.8812614474,38.284664793400005,37.8423784769,8030200,38.202040000000004,-0.006361309500749353,-0.018702299667766473
230,2014-07-25,38.0756708233,38.2895259451,37.7208705841,4540400,37.774334,0.024318072689249803,-0.01209472018752209
231,2014-07-28,37.876399436199996,38.202039265100005,37.6771252491,4065200,38.104834999999994,-0.01619902041302612,-0.01581628683079176
232,2014-07-29,38.11455494,38.3284100655,37.959025,4669600,37.959025,-0.016901408821749134,-0.015108844339389525
233,2014-07-30,38.0999741374,38.853323735100005,38.046510721,9048200,38.692933000000004,-0.03077499966208305,-0.031026285859487652
234,2014-07-31,38.231204920100005,38.4061726985,37.4146722576,7796800,37.487574,-0.0027226621813404264,-0.010112790974417233
235,2014-08-01,37.200817518600005,37.5458990824,37.1279118881,5825800,37.317464,0.004688716253601781,0.0036467644210764396
